localpath,catalog,roughness
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5499z_kk_1.tif,5499z,0.0789484954828248
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500a_ab_0.tif,5500a,0.0111123964581727
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500aa_ac_2.tif,5500aa,0.0214659272349615
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500b_ab_1.tif,5500b,0.0246698354004121
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500bb_ac_1.tif,5500bb,0.183141641350511
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500c_ab_0.tif,5500c,0.0460946060841784
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500cc_ap_0.tif,5500cc,0.0771701767336263
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500d_ab_0.tif,5500d,0.0560272432586824
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500dd_ai_2.tif,5500dd,0.0299551758281467
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500e_ab_1.tif,5500e,0.078494877427564
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500ee_ai_1.tif,5500ee,0.0476525134975419
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500f_ab_0.tif,5500f,0.037342703713673
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500ff_ai_0.tif,5500ff,0.0514350000748437
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500g_ab_0.tif,5500g,0.0414701384525427
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500gg_ai_0.tif,5500gg,0.0738429874381352
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500h_an_1.tif,5500h,0.0755927380513123
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500hh_ai_0.tif,5500hh,0.1616822095022165
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500i_ac_2.tif,5500i,0.0376693050684426
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500ii_ai_0.tif,5500ii,0.0895626704125955
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500j_ac_1.tif,5500j,0.014371205394492
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500jj_ai_1.tif,5500jj,0.0768798274117599
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500k_ac_1.tif,5500k,0.0591265894580612
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500l_ac_2.tif,5500l,0.0656243662982599
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500m_ac_1.tif,5500m,0.0653225667029343
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500n_ac_0.tif,5500n,0.1331692964666265
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500o_ac_2.tif,5500o,0.0791776149070431
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500p_ac_1.tif,5500p,0.1310806887734606
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500q_ac_2.tif,5500q,0.1666030306890454
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500r_ac_2.tif,5500r,0.061193326593038
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500s_ac_1.tif,5500s,0.032960150990557
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500t_ac_1.tif,5500t,0.0196630149660249
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500u_ac_0.tif,5500u,0.0099093444888056
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500v_ac_2.tif,5500v,0.0507953641922558
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500w_ac_0.tif,5500w,0.0674938482213495
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500x_ac_2.tif,5500x,0.0652746589101798
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500y_ac_1.tif,5500y,0.0611858385971056
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box2.2_jd/5500z_ac_2.tif,5500z,0.0841203247189529
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/2080a_kb_0.tif,2080a,0.0429003585219617
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/2080b_kf_2.tif,2080b,0.0601366953286455
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/2080c_kb_0.tif,2080c,0.0435400734999036
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/2080d_kc_2.tif,2080d,0.0347112644274935
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/2080e_ki_2.tif,2080e,0.0459925484967329
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/2080f_kv_2.tif,2080f,0.0094177322857672
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/2080g_kb_1.tif,2080g,0.0455485504151679
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/2080h_kb_1.tif,2080h,0.0097492277884864
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/2080i_kb_1.tif,2080i,0.0400700940982369
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/2080j_kb_2.tif,2080j,0.0590609484531595
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/2080k_kb_1.tif,2080k,0.0098145490607152
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/2080l_kv_0.tif,2080l,0.0318242619524497
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/2080m_kc_0.tif,2080m,0.0348259699163255
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/2080n_ks_2.tif,2080n,0.0534536679247222
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285a_ac_0.tif,285a,0.0199720393468079
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285b_ac_1.tif,285b,0.0278689371141093
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285c_ac_2.tif,285c,0.0578102354412114
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285d_ac_1.tif,285d,0.1643763576730584
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285e_ac_2.tif,285e,0.0110297666085419
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285f_ab_2.tif,285f,0.0319716257888356
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285g_ac_1.tif,285g,0.0746279225419308
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285h_ac_2.tif,285h,0.010902749384304
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285i_ac_0.tif,285i,0.0429562919311973
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285j_ac_1.tif,285j,0.1358924806315147
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285k_ac_2.tif,285k,0.0382244444421193
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285l_ai_0.tif,285l,0.0367561882408678
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285m_ac_0.tif,285m,0.0754043949759192
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285n_ai_1.tif,285n,0.1526955693113013
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285o_ai_0.tif,285o,0.0757738205458848
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285p_ai_1.tif,285p,0.0741697785369048
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285q_ai_2.tif,285q,0.0404503601885846
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285r_ap_1.tif,285r,0.1039943322862861
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285s_al_2.tif,285s,0.0131199384436042
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/285t_as_1.tif,285t,0.0621145189929479
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294a_ka_1.tif,294a,0.0506157447702086
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294b_ka_1.tif,294b,0.0314053397349241
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294c_ko_1.tif,294c,0.0301203116283886
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294d_ka_0.tif,294d,0.0295265040585613
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294e_ki_1.tif,294e,0.0090658084843763
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294f_ke_1.tif,294f,0.039582143669081
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294h_ko_1.tif,294h,0.0424230318402621
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294i_km_2.tif,294i,0.030915100555038
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294j_ko_0.tif,294j,0.0585184034662626
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294k_ko_0.tif,294k,0.0646550968810238
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294l_kk_0.tif,294l,0.0252051676481825
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294m_kp_1.tif,294m,0.124009842820398
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294n_ka_1.tif,294n,0.0551411429340723
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294o_km_1.tif,294o,0.1123132504287519
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294p_ko_2.tif,294p,0.0993862782982441
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294q_ko_0.tif,294q,0.0448376338297064
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294r_ko_0.tif,294r,0.0568158217320712
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294s_ka_1.tif,294s,0.1012502078566813
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294t_ko_2.tif,294t,0.0979351291961379
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/294u_ki_1.tif,294u,0.042667468274992
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/302a_d_0.tif,302a,0.0279296932056655
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/302b_d_0.tif,302b,0.026825037064986
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/302c_d_0.tif,302c,0.0274095287853758
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/302d_d_0.tif,302d,0.0288096547907687
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/302e_d_0.tif,302e,0.0360904430736775
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/302f_d_0.tif,302f,0.0725537802907817
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/302g_d_0.tif,302g,0.0363716651037525
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/302h_d_0.tif,302h,0.0845561137603486
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/302i_d_0.tif,302i,0.120351408648053
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/302j_d_0.tif,302j,0.0130587584588223
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/302k_d_0.tif,302k,0.1609290103901507
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/302l_d_0.tif,302l,0.0741788028018873
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/302m_d_0.tif,302m,0.1000473036701183
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787a_ac_2.tif,4787a,0.0138101385548987
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787b_ac_2.tif,4787b,0.0112185968302384
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787c_ac_1.tif,4787c,0.0269664111247487
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787d_ac_1.tif,4787d,0.0643251797576389
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787e_ac_0.tif,4787e,0.0348974168133621
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787f_ac_0.tif,4787f,0.1227065836968064
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787g_ac_0.tif,4787g,0.0553835786827893
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787h_ac_1.tif,4787h,0.012876028132802
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787i_ab_1.tif,4787i,0.0319273477849806
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787j_ab_2.tif,4787j,0.0121043071000877
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787k_ab_1.tif,4787k,0.0290693404505297
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787l_ab_2.tif,4787l,0.0675466261589152
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787m_ab_2.tif,4787m,0.0329517500137263
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787n_ac_0.tif,4787n,0.0146406409246806
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787o_ac_1.tif,4787o,0.0557541577417234
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787p_ac_0.tif,4787p,0.1716163712580934
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787q_ac_0.tif,4787q,0.0520267645686057
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787r_ai_1.tif,4787r,0.0831911827717836
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787s_ai_0.tif,4787s,0.101435785014441
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787t_ai_1.tif,4787t,0.0307042145932512
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787u_ai_2.tif,4787u,0.0402735491862835
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787v_ap_2.tif,4787v,0.0711183953631973
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/4787w_as_0.tif,4787w,0.049367066912815
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5021a_kb_2.tif,5021a,0.0450433610629935
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5021b_kb_0.tif,5021b,0.0517445676986692
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5021c_kb_2.tif,5021c,0.0522138424094733
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5021d_kb_2.tif,5021d,0.0621666414090779
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5021e_kb_2.tif,5021e,0.0478121129152414
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5021f_kb_2.tif,5021f,0.0096932590302425
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5021g_kb_0.tif,5021g,0.0318983127358439
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5021h_kb_0.tif,5021h,0.0175149115320796
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5021i_kv_0.tif,5021i,0.0119206936058706
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495a_aa_0.tif,5495a,0.0641018830979963
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495b_aa_0.tif,5495b,0.0648775444149272
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495c_aa_2.tif,5495c,0.1154215676680048
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495d_ac_0.tif,5495d,0.0120634974855557
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495e_ac_0.tif,5495e,0.0121188841391332
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495f_ac_1.tif,5495f,0.0264117513425448
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495g_ac_1.tif,5495g,0.0691786363697223
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495h_ac_1.tif,5495h,0.0368980131375757
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495i_ac_2.tif,5495i,0.1158221588494788
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495j_ai_0.tif,5495j,0.0699624979591265
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495k_ai_0.tif,5495k,0.0380707174714805
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495l_ai_2.tif,5495l,0.0293330853910494
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495m_ai_0.tif,5495m,0.0264681550111903
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495n_ai_0.tif,5495n,0.0868688083691337
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495o_aj_1.tif,5495o,0.0172564724789797
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495p_aj_0.tif,5495p,0.0455437743397919
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495q_aj_0.tif,5495q,0.0309040006180952
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495r_al_0.tif,5495r,0.0120303135770359
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495s_al_0.tif,5495s,0.0425323706647871
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495t_al_1.tif,5495t,0.135974822633609
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495u_ap_2.tif,5495u,0.0701644802319605
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495v_ai_0.tif,5495v,0.0393220404027107
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5495w_ac_0.tif,5495w,0.0351082392439683
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504a_ac_0.tif,5504a,0.0100671264344317
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504b_ac_1.tif,5504b,0.0262383544515901
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504c_ac_0.tif,5504c,0.0533267050053459
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504d_ac_2.tif,5504d,0.1326868831928712
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504e_ab_2.tif,5504e,0.0113870481061211
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504f_ab_1.tif,5504f,0.0280755889951627
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504g_ab_2.tif,5504g,0.0609917573080735
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504h_ac_1.tif,5504h,0.0109581326360093
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504i_ac_1.tif,5504i,0.0423463227502157
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504j_ac_2.tif,5504j,0.1373960096419622
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504k_ac_2.tif,5504k,0.0359970422221748
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504l_ai_1.tif,5504l,0.0300881511151304
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504m_ai_0.tif,5504m,0.0922582632614924
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504n_ai_1.tif,5504n,0.0894867843531377
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504o_ai_2.tif,5504o,0.0912771816478659
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504p_ai_1.tif,5504p,0.0497951991013578
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504q_ai_2.tif,5504q,0.0611117622118551
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504r_ap_1.tif,5504r,0.1048223663582851
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504s_al_0.tif,5504s,0.0111244012424303
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5504t_as_1.tif,5504t,0.0523433368161554
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5511a_d_0.tif,5511a,0.0312687753133806
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5511b_d_0.tif,5511b,0.0257805754812917
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5511c_d_0.tif,5511c,0.0303631114331194
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box3.1_jd/5511d_d_0.tif,5511d,0.0276538038001721
